관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,설치년월,위도,경도
관악구청,서울특별시 관악구 법원단지5나길 58,서울특별시 관악구 미성동 598-72,다목적,2,2014-06,37.47636525,126.9218289
관악구청,서울특별시 관악구 남부순환로248길 9,서울특별시 관악구 인헌동 1656-5,다목적,1,2013-01,37.4755418,126.9655951
관악구청,서울특별시 관악구 난우10가길 2,서울특별시 관악구 미성동597-4외 12 미성동 공영주차장,다목적,16,2003-05,37.47638053,126.9195863
관악구청,서울특별시 관악구 남부순환로234길 72,서울특별시 관악구 낙성대동 1617-5,다목적,1,2013-01,37.47638763,126.9561337
관악구청,서울특별시 관악구 법원단지5다길 1,서울특별시 관악구 미성동 598-93,다목적,5,2013-02,37.47639634,126.9211607
관악구청,서울특별시 관악구 문성로38길 25,서울특별시 관악구 신원동 415-51,다목적,1,2013-01,37.47640721,126.9289281
관악구청,서울특별시 관악구 난우10가길 14-7 미성동공원,서울특별시 관악구 미성동 597-4와 597-119 미성동공원,다목적,1,2010-05,37.47641056,126.9199238
관악구청,서울특별시 관악구 남부순환로251길 20 까치산근린공원 경로당 및 놀이터앞,서울특별시 관악구 행운동 산 66-1 까치산근린공원 경로당 및 놀이터앞,다목적,1,2013-11,37.47646946,126.9696306
관악구청,서울특별시 관악구 남부순환로251길 20 까치산근린공원 화장실앞,서울특별시 관악구 행운동 산 66-1 까치산근린공원 화장실앞,다목적,1,2013-11,37.47648687,126.9701338
관악구청,서울특별시 관악구 남부순환로249길 21,서울특별시 관악구 행운동 1690-171,다목적,1,2013-01,37.47652335,126.9676827
관악구청,서울특별시 관악구 난곡로46길 16-1,서울특별시 관악구 미성동 587-79,다목적,1,2011-01,37.47653614,126.9167607
관악구청,서울특별시 관악구 낙성대로4길 30,서울특별시 관악구 낙성대동 1624-20,다목적,5,2015-01,37.47654375,126.9577618
관악구청,서울특별시 관악구 신림로38길 6,서울특별시 관악구 서림동 94-147,다목적,1,2013-01,37.47657627,126.9377913
관악구청,서울특별시 관악구 청룡15길 23,서울특별시 관악구 청룡동 1579-33,다목적,1,2013-01,37.47660905,126.9469109
관악구청,서울특별시 관악구 서원어린이공원 (서원3길 10),서울특별시 관악구 서원동 409-26와 409-279 서원어린이공원,다목적,1,2011-12,37.47661507,126.9332997
관악구청,서울특별시 관악구 봉천로 590,서울특별시 관악구 인헌동 1631-1,다목적,4,2016-12,37.47661852,126.9627013
관악구청,서울특별시 관악구 남부순환로247길 13,서울특별시 관악구 행운동 1688-82,다목적,4,2016-06,37.47663951,126.966329
관악구청,서울특별시 관악구 서림동 1564-15(담장),서울특별시 관악구 서림동 1564-15(담장),다목적,3,2016-12,37.47665383,126.940995
관악구청,서울특별시 관악구 법원단지5가길84,서울특별시 관악구 미성동 610-386,다목적,4,2015-12,37.47666023,126.923283
관악구청,서울특별시 관악구 난곡로49길 17-8,서울특별시 관악구 미성동 760-15와 760-44 (사거리 760-15모퉁이),다목적,1,2010-01,37.47669911,126.9145564
관악구청,서울특별시 관악구 문성로16가길 1,서울특별시 관악구 미성동 750-1맞은편,다목적,3,2014-06,37.47670216,126.9135323
관악구청,서울특별시 관악구 청룡동 1559-13,서울특별시 관악구 청룡동 1559-13,다목적,4,2015-01,37.47675588,126.9455866
관악구청,서울특별시 관악구 청룡동 1555-16,서울특별시 관악구 영락어린이공원 (청룡동 1555-16),다목적,1,2014-09,37.47678062,126.9438504
관악구청,서울특별시 관악구 신림로 220,서울특별시 관악구 서원동 94-188 신림2교 부근,다목적,5,2015-07,37.47683145,126.9374387
관악구청,서울특별시 관악구 관악로10길 23,서울특별시 관악구 낙성대동 1605-6,다목적,1,2015-01,37.47685179,126.9541832
관악구청,서울특별시 관악구 난우10가길 21,서울특별시 관악구 미성동 597-99,다목적,5,2013-01,37.47689206,126.919537
관악구청,서울특별시 관악구 서원3길 20,서울특별시 관악구 서원동 409-202,다목적,1,2013-01,37.47689355,126.9337842
관악구청,서울특별시 관악구 청룡16길 25,서울특별시 관악구 청룡동 1558-1,다목적,1,2013-11,37.47689571,126.9440933
관악구청,서울특별시 관악구 남부순환로192길 17,서울특별시 관악구 서림동 408-10,다목적,1,2013-01,37.4769122,126.9355224
관악구청,서울특별시 관악구 신림로31가길 7,서울특별시 관악구 서림동 408-44와 408-67,다목적,1,2010-04,37.47588432,126.9360634
관악구청,서울특별시 관악구 난우길 40,서울특별시 관악구 미성동 589-1,다목적,1,2013-11,37.47698843,126.9169816
관악구청,서울특별시 관악구 난우12길 22,서울특별시 관악구 미성동 596-18,다목적,1,2013-11,37.4770987,126.9183334
관악구청,서울특별시 관악구 남부순환로240길 20,서울특별시 관악구 낙성대동 1628-32,다목적,1,2013-01,37.47711289,126.9605956
관악구청,서울특별시 관악구 관악로5길 61 청룡초교 부근,서울특별시 관악구 청룡동 390-3과 1701 청룡초교,다목적,4,2016-06,37.47715708,126.9515305
관악구청,서울특별시 관악구 난곡로49길 20 강동연립2차 부근,서울특별시 관악구 미성동 763-2와 763-57,다목적,1,2010-01,37.47717491,126.9144552
관악구청,서울특별시 관악구 남부순환로 1929,서울특별시 관악구 행운동 1686-31앞,다목적,1,2013-01,37.47725749,126.9636574
관악구청,서울특별시 관악구 낙성대로 12,서울특별시 관악구 낙성대동 1627-13,다목적,1,2013-01,37.47726713,126.9591336
관악구청,서울특별시 관악구 쑥고개로2가길 6,서울특별시 관악구 서림동 95-76,다목적,1,2013-01,37.47730215,126.9388219
관악구청,서울특별시 관악구 관악로14나길 16,서울특별시 관악구 낙성대동 1621-29,다목적,5,2013-02,37.47731457,126.957244
관악구청,서울특별시 관악구 문성로 79 미성초등학교 부근,서울특별시 관악구 미성동 768-23와 768-22 미성초교,다목적,3,2016-06,37.47732445,126.9117542
관악구청,서울특별시 관악구 남부순환로245길 14,서울특별시 관악구 행운동 1688-107앞,다목적,1,2013-12,37.47736777,126.9652952
관악구청,서울특별시 관악구 관악로6길 77,서울특별시 관악구 낙성대동 1597-12,다목적,1,2014-02,37.47737694,126.953519
관악구청,서울특별시 관악구 법원단지5나길 76 난우공원01,서울특별시 관악구 미성동 산 124-6 난우공원01,다목적,1,2012-01,37.47739069,126.922718
관악구청,서울특별시 관악구 문성로40길 24,서울특별시 관악구 서원동 412-21,다목적,1,2013-01,37.47743135,126.9312079
관악구청,서울특별시 관악구 문성로 86 라이프아파트 부근,서울특별시 관악구 미성동 1700 라이프아파트 부근,다목적,3,2015-07,37.47749241,126.9136018
관악구청,서울특별시 관악구 남부순환로247다길 17,서울특별시 관악구 행운동 1688-145,다목적,1,2013-12,37.47750648,126.9661189
관악구청,서울특별시 관악구 문성로28길 43,서울특별시 관악구 신원동 419-49와 419-29,다목적,1,2010-01,37.4775232,126.9266502
관악구청,서울특별시 관악구 관악로11가길 18,서울특별시 관악구 청룡동 1585-23,다목적,4,2016-12,37.47754368,126.9486138
관악구청,서울특별시 관악구 서원길 4,서울특별시 관악구 서원동 409-16,다목적,3,2014-06,37.47756607,126.932842
관악구청,서울특별시 관악구 청룡11길 24,서울특별시 관악구 청룡동 1578-35와 1577-48 (사거리 1578-48코너),다목적,1,2011-01,37.4775993,126.9470613
관악구청,서울특별시 관악구 관악로12길 63,서울특별시 관악구 낙성대동 1619-22,다목적,1,2010-04,37.47762777,126.9559032
관악구청,서울특별시 관악구 남부순환로245길 26,서울특별시 관악구 행운동 1688-75,다목적,5,2013-02,37.47764069,126.9654973
관악구청,서울특별시 관악구 청룡동 1547-17,서울특별시 관악구 청룡동 1547-17,다목적,4,2016-12,37.47765475,126.9398509
관악구청,서울특별시 관악구 낙성대동 1613-19 모래내공원2,서울특별시 관악구 낙성대동 1613-19 모래내공원2,다목적,1,2015-11,37.47766896,126.9558175
관악구청,서울특별시 관악구 난우12길 35-2 문성어린이공원2,서울특별시 관악구 미성동 산 197-102 문성어린이공원2,다목적,1,2015-07,37.47768841,126.9188197
관악구청,서울특별시 관악구 법원단지5나길 76 난우공원02,서울특별시 관악구 미성동 산 124-6 난우공원02,다목적,1,2012-01,37.47771547,126.9221625
관악구청,서울특별시 관악구 문성로38길 18,서울특별시 관악구 신원동 412-38,다목적,3,2014-06,37.4777171,126.9303117
관악구청,서울특별시 관악구 남부순환로 1951,서울특별시 관악구 행운동 1690-152,다목적,1,2015-01,37.47637211,126.9658755
관악구청,서울특별시 관악구 문성로32길 36,서울특별시 관악구 신원동 414-21,다목적,1,2013-01,37.47772581,126.9288786
관악구청,서울특별시 관악구 솔밭로2길 27,서울특별시 관악구 행운동 1688-64와 1687-7 (삼거리 1688-64모퉁이),다목적,3,2014-06,37.47772644,126.9642131
관악구청,서울특별시 관악구 난우10가길 42 문성어린이공원3,서울특별시 관악구 미성동 597-47 문성어린이공원3,다목적,1,2015-07,37.47772853,126.9197603
관악구청,서울특별시 관악구 관악로 24가길 15,서울특별시 관악구 낙성대동 1613-19와 1610-24 (사거리 공원입구),다목적,1,2011-01,37.47773478,126.9552403
관악구청,서울특별시 관악구 미성동 산 197-3,서울특별시 관악구 미성동 산 197-3 문성어린이공원4,다목적,1,2015-12,37.47774206,126.917656
관악구청,서울특별시 관악구 청룡길 95,서울특별시 관악구 청룡동 1578-2,다목적,1,2015-01,37.47774356,126.9456403
관악구청,서울특별시 관악구 청룡12길 1,서울특별시 관악구 청룡동 1559-26와 1578-1 (코사마트앞),다목적,1,2010-06,37.47775045,126.9455587
관악구청,서울특별시 관악구 문성어린이공원1 (문성로 120-5),서울특별시 관악구 미성동 산 197-60 문성어린이공원1,다목적,1,2015-07,37.47775617,126.9168432
관악구청,서울특별시 관악구 청룡공원 (청룡12길 17-4),서울특별시 관악구 청룡동 1557-34와 1557-12 청룡공원,다목적,1,2010-05,37.47777622,126.9447741
관악구청,서울특별시 관악구 미성동 산197-61,서울특별시 관악구 미성동 산197-61,다목적,1,2015-01,37.47778167,126.9165378
관악구청,서울특별시 관악구 관악로 461,서울특별시 관악구 청룡동 1570-1 청룡병설유치원,다목적,4,2015-01,37.47781015,126.951081
관악구청,서울특별시 관악구 관악로12길16,서울특별시 관악구 낙성대동 1597-10,다목적,1,2015-12,37.47807099,126.9534766
관악구청,서울특별시 관악구 관악로 145 관악구청,서울특별시 관악구 봉천동 1570-1 관악구청 주차장,다목적,2,2014-08,37.47781337,126.9515002
관악구청,서울특별시 관악구 낙성대동 1613-19 모래내공원1,서울특별시 관악구 낙성대동 1613-19 모래내공원1,다목적,1,2015-11,37.47782433,126.9553575
관악구청,서울특별시 관악구 문성로30길 31(신림초교 주변),서울특별시 관악구 신원동 1629-89,다목적,3,2016-12,37.47783266,126.928271
관악구청,서울특별시 관악구 신림로44가길47,서울특별시 관악구 서원동 92-223,다목적,3,2015-12,37.47785522,126.9367784
관악구청,서울특별시 관악구 신림로44가길 21,서울특별시 관악구 서원동 92-239,다목적,1,2013-01,37.47795868,126.935413
관악구청,서울특별시 관악구 관악로14길 90,서울특별시 관악구 낙성대동 1621-11,다목적,4,2015-01,37.47797037,126.9575011
관악구청,서울특별시 관악구 법원단지5라길26,서울특별시 관악구 미성동 598-11,다목적,1,2015-12,37.47802167,126.9211626
관악구청,서울특별시 관악구 솔밭로2길 6,서울특별시 관악구 행운동 1686-4,다목적,1,2013-12,37.47802594,126.963186
관악구청,서울특별시 관악구 관악로11길 42,서울특별시 관악구 청룡동 1572-10,다목적,1,2013-11,37.47804325,126.9497462
관악구청,서울특별시 관악구 문성로28길 31 신림초교 부근,서울특별시 관악구 신원동 418-1와 1629-79 신림초교,다목적,4,2016-06,37.47804834,126.9273155
관악구청,서울특별시 관악구 문성로30길 29,서울특별시 관악구 신원동 1629-91,다목적,1,2013-11,37.47805312,126.9282479
관악구청,서울특별시 관악구 남부순환로142길 82,서울특별시 관악구 미성동 768-19와 768-18 (사거리 768-19앞),다목적,3,2014-06,37.4780788,126.9132486
관악구청,서울특별시 관악구 법원단지5다길 38,서울특별시 관악구 미성동 598-252와 598-43,다목적,3,2014-06,37.4780818,126.9203523
관악구청,서울특별시 관악구 난곡로51길 16,서울특별시 관악구 미성동 1478-7,다목적,4,2015-01,37.47812747,126.9143779
관악구청,서울특별시 관악구 청룡동  556-91,서울특별시 관악구 청룡동  556-91 청룡산공원,다목적,1,2012-02,37.47695176,126.9493817
관악구청,서울특별시 관악구 신림로44나길 27,서울특별시 관악구 서원동 92-205,다목적,1,2013-01,37.47816311,126.9360057
